UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1474209909,9/18/2016 12:00:00 AM,04:45:09,1.22,51,30.43,100,167.94,5.62,06:11:00,18:23:00
1474209305,9/18/2016 12:00:00 AM,04:35:05,1.2,52,30.43,100,169.9,5.62,06:11:00,18:23:00
1474209004,9/18/2016 12:00:00 AM,04:30:04,1.27,52,30.43,100,139.08,5.62,06:11:00,18:23:00
1474208705,9/18/2016 12:00:00 AM,04:25:05,1.28,52,30.43,100,165.74,4.5,06:11:00,18:23:00
1474208408,9/18/2016 12:00:00 AM,04:20:08,1.26,52,30.43,100,150.6,4.5,06:11:00,18:23:00
1474208108,9/18/2016 12:00:00 AM,04:15:08,1.2,52,30.43,100,163.96,4.5,06:11:00,18:23:00
1474207805,9/18/2016 12:00:00 AM,04:10:05,1.23,52,30.43,100,140.19,4.5,06:11:00,18:23:00
1474207504,9/18/2016 12:00:00 AM,04:05:04,1.26,52,30.43,100,140.35,2.25,06:11:00,18:23:00
1474207203,9/18/2016 12:00:00 AM,04:00:03,1.25,52,30.43,100,113.75,4.5,06:11:00,18:23:00
1474206908,9/18/2016 12:00:00 AM,03:55:08,1.26,52,30.43,100,160.17,5.62,06:11:00,18:23:00
1474206604,9/18/2016 12:00:00 AM,03:50:04,1.28,52,30.44,100,169.31,5.62,06:11:00,18:23:00
1474206306,9/18/2016 12:00:00 AM,03:45:06,1.26,52,30.44,100,163.8,5.62,06:11:00,18:23:00
1474206009,9/18/2016 12:00:00 AM,03:40:09,1.21,52,30.44,100,149.67,6.75,06:11:00,18:23:00
1474205705,9/18/2016 12:00:00 AM,03:35:05,1.26,51,30.44,100,168.64,4.5,06:11:00,18:23:00
1474205403,9/18/2016 12:00:00 AM,03:30:03,1.25,51,30.44,100,174.24,6.75,06:11:00,18:23:00
1474205107,9/18/2016 12:00:00 AM,03:25:07,1.25,51,30.44,100,151.12,9,06:11:00,18:23:00
1474204505,9/18/2016 12:00:00 AM,03:15:05,1.27,51,30.44,99,167.32,4.5,06:11:00,18:23:00
1474204207,9/18/2016 12:00:00 AM,03:10:07,1.25,51,30.44,99,154.81,9,06:11:00,18:23:00
1474203908,9/18/2016 12:00:00 AM,03:05:08,1.25,51,30.44,99,166.55,7.87,06:11:00,18:23:00
1474203606,9/18/2016 12:00:00 AM,03:00:06,1.25,51,30.44,99,165.53,7.87,06:11:00,18:23:00
1474203302,9/18/2016 12:00:00 AM,02:55:02,1.24,51,30.44,99,174.1,6.75,06:11:00,18:23:00
1474202706,9/18/2016 12:00:00 AM,02:45:06,1.25,51,30.45,98,164.73,7.87,06:11:00,18:23:00
1474202404,9/18/2016 12:00:00 AM,02:40:04,1.25,51,30.45,98,146.97,6.75,06:11:00,18:23:00
1474202106,9/18/2016 12:00:00 AM,02:35:06,1.23,51,30.45,97,174.16,9,06:11:00,18:23:00
1474201807,9/18/2016 12:00:00 AM,02:30:07,1.23,51,30.45,97,156.93,7.87,06:11:00,18:23:00
1474201504,9/18/2016 12:00:00 AM,02:25:04,1.26,50,30.45,96,151.22,5.62,06:11:00,18:23:00
1474201210,9/18/2016 12:00:00 AM,02:20:10,1.21,50,30.45,94,180.76,4.5,06:11:00,18:23:00
1474200906,9/18/2016 12:00:00 AM,02:15:06,1.23,50,30.45,92,152.96,2.25,06:11:00,18:23:00
1474200606,9/18/2016 12:00:00 AM,02:10:06,1.23,50,30.45,92,166.04,6.75,06:11:00,18:23:00
1474200309,9/18/2016 12:00:00 AM,02:05:09,1.27,50,30.45,93,155.32,4.5,06:11:00,18:23:00
1474200002,9/18/2016 12:00:00 AM,02:00:02,1.22,50,30.45,93,185,6.75,06:11:00,18:23:00
1474199706,9/18/2016 12:00:00 AM,01:55:06,1.19,50,30.46,93,175.39,6.75,06:11:00,18:23:00
1474199404,9/18/2016 12:00:00 AM,01:50:04,1.24,50,30.46,92,172.51,5.62,06:11:00,18:23:00
1474199103,9/18/2016 12:00:00 AM,01:45:03,1.24,51,30.46,93,160.17,5.62,06:11:00,18:23:00
1474198806,9/18/2016 12:00:00 AM,01:40:06,1.25,51,30.46,94,147.75,7.87,06:11:00,18:23:00
1474198509,9/18/2016 12:00:00 AM,01:35:09,1.24,51,30.46,92,167.03,7.87,06:11:00,18:23:00
1474198208,9/18/2016 12:00:00 AM,01:30:08,1.23,51,30.46,91,159.93,7.87,06:11:00,18:23:00
1474197908,9/18/2016 12:00:00 AM,01:25:08,1.25,51,30.46,89,147.11,7.87,06:11:00,18:23:00
1474197602,9/18/2016 12:00:00 AM,01:20:02,1.27,51,30.46,86,146.13,9,06:11:00,18:23:00
1474197306,9/18/2016 12:00:00 AM,01:15:06,1.27,51,30.46,86,147.59,7.87,06:11:00,18:23:00
1474197004,9/18/2016 12:00:00 AM,01:10:04,1.21,50,30.47,84,108.55,6.75,06:11:00,18:23:00
1474196707,9/18/2016 12:00:00 AM,01:05:07,1.22,51,30.47,84,161.07,5.62,06:11:00,18:23:00
1474196406,9/18/2016 12:00:00 AM,01:00:06,1.25,50,30.47,84,168.35,6.75,06:11:00,18:23:00
1474196105,9/18/2016 12:00:00 AM,00:55:05,1.23,50,30.47,84,183.16,5.62,06:11:00,18:23:00
1474195508,9/18/2016 12:00:00 AM,00:45:08,1.24,51,30.47,84,172.97,6.75,06:11:00,18:23:00
1474195205,9/18/2016 12:00:00 AM,00:40:05,1.24,51,30.47,84,174.26,5.62,06:11:00,18:23:00
1474194906,9/18/2016 12:00:00 AM,00:35:06,1.26,51,30.47,84,140.13,7.87,06:11:00,18:23:00
1474194606,9/18/2016 12:00:00 AM,00:30:06,1.21,51,30.47,85,146.99,5.62,06:11:00,18:23:00
1474194302,9/18/2016 12:00:00 AM,00:25:02,1.25,51,30.47,86,173.65,3.37,06:11:00,18:23:00
1474194005,9/18/2016 12:00:00 AM,00:20:05,1.22,51,30.47,85,167.86,6.75,06:11:00,18:23:00
1474193412,9/18/2016 12:00:00 AM,00:10:12,1.25,51,30.48,85,168.51,5.62,06:11:00,18:23:00
1474193104,9/18/2016 12:00:00 AM,00:05:04,1.25,51,30.48,85,148.8,9,06:11:00,18:23:00
1474192803,9/18/2016 12:00:00 AM,00:00:03,1.22,51,30.48,86,180.59,5.62,06:11:00,18:23:00
1474192507,9/17/2016 12:00:00 AM,23:55:07,1.25,51,30.48,86,148.82,9,06:10:00,18:24:00
1474191903,9/17/2016 12:00:00 AM,23:45:03,1.2,51,30.48,87,185.99,9,06:10:00,18:24:00
1474191613,9/17/2016 12:00:00 AM,23:40:13,1.23,51,30.48,86,183.74,7.87,06:10:00,18:24:00
1474191304,9/17/2016 12:00:00 AM,23:35:04,1.22,51,30.49,86,173.11,9,06:10:00,18:24:00
1474191004,9/17/2016 12:00:00 AM,23:30:04,1.22,52,30.49,85,157.56,10.12,06:10:00,18:24:00
1474190703,9/17/2016 12:00:00 AM,23:25:03,1.23,52,30.49,85,167.92,7.87,06:10:00,18:24:00
1474190403,9/17/2016 12:00:00 AM,23:20:03,1.23,51,30.49,85,146.88,9,06:10:00,18:24:00
1474190109,9/17/2016 12:00:00 AM,23:15:09,1.25,52,30.49,85,187.82,5.62,06:10:00,18:24:00
1474189805,9/17/2016 12:00:00 AM,23:10:05,1.27,52,30.49,84,147.85,9,06:10:00,18:24:00
1474189506,9/17/2016 12:00:00 AM,23:05:06,1.26,52,30.49,84,142.54,6.75,06:10:00,18:24:00
1474189210,9/17/2016 12:00:00 AM,23:00:10,1.23,52,30.49,84,175.13,6.75,06:10:00,18:24:00
1474188909,9/17/2016 12:00:00 AM,22:55:09,1.25,52,30.49,84,168.68,10.12,06:10:00,18:24:00
1474188604,9/17/2016 12:00:00 AM,22:50:04,1.22,52,30.49,84,153.57,7.87,06:10:00,18:24:00
1474188308,9/17/2016 12:00:00 AM,22:45:08,1.28,52,30.49,83,165.7,6.75,06:10:00,18:24:00
1474188005,9/17/2016 12:00:00 AM,22:40:05,1.26,52,30.49,83,149.07,4.5,06:10:00,18:24:00
1474187708,9/17/2016 12:00:00 AM,22:35:08,1.26,52,30.49,83,160.06,9,06:10:00,18:24:00
1474187402,9/17/2016 12:00:00 AM,22:30:02,1.29,52,30.49,83,169.03,7.87,06:10:00,18:24:00
1474187104,9/17/2016 12:00:00 AM,22:25:04,1.28,52,30.49,83,192.46,7.87,06:10:00,18:24:00
1474186805,9/17/2016 12:00:00 AM,22:20:05,1.22,52,30.49,83,140.3,6.75,06:10:00,18:24:00
1474186503,9/17/2016 12:00:00 AM,22:15:03,1.26,52,30.49,83,156.89,6.75,06:10:00,18:24:00
1474186210,9/17/2016 12:00:00 AM,22:10:10,1.26,52,30.49,83,181.91,7.87,06:10:00,18:24:00
1474185902,9/17/2016 12:00:00 AM,22:05:02,1.22,52,30.49,83,173.03,7.87,06:10:00,18:24:00
1474185606,9/17/2016 12:00:00 AM,22:00:06,1.26,52,30.49,83,165.54,6.75,06:10:00,18:24:00
1474185306,9/17/2016 12:00:00 AM,21:55:06,1.22,52,30.49,83,173.13,5.62,06:10:00,18:24:00
1474185005,9/17/2016 12:00:00 AM,21:50:05,1.27,52,30.5,83,124.74,3.37,06:10:00,18:24:00
1474184703,9/17/2016 12:00:00 AM,21:45:03,1.27,52,30.49,83,160.83,5.62,06:10:00,18:24:00
1474184411,9/17/2016 12:00:00 AM,21:40:11,1.2,53,30.5,83,171.9,9,06:10:00,18:24:00
1474184104,9/17/2016 12:00:00 AM,21:35:04,1.23,53,30.49,83,153.03,4.5,06:10:00,18:24:00
1474183803,9/17/2016 12:00:00 AM,21:30:03,1.26,53,30.49,83,163.29,4.5,06:10:00,18:24:00
1474183504,9/17/2016 12:00:00 AM,21:25:04,1.26,53,30.49,84,167.38,3.37,06:10:00,18:24:00
1474183205,9/17/2016 12:00:00 AM,21:20:05,1.26,53,30.49,86,126.13,2.25,06:10:00,18:24:00
1474182913,9/17/2016 12:00:00 AM,21:15:13,1.25,53,30.49,85,148.76,3.37,06:10:00,18:24:00
1474182606,9/17/2016 12:00:00 AM,21:10:06,1.27,53,30.49,87,155.75,3.37,06:10:00,18:24:00
1474182303,9/17/2016 12:00:00 AM,21:05:03,1.25,53,30.49,84,128.24,6.75,06:10:00,18:24:00
1474182004,9/17/2016 12:00:00 AM,21:00:04,1.25,53,30.49,82,126.34,6.75,06:10:00,18:24:00
1474181705,9/17/2016 12:00:00 AM,20:55:05,1.24,53,30.49,81,161.45,3.37,06:10:00,18:24:00
1474181407,9/17/2016 12:00:00 AM,20:50:07,1.28,53,30.48,81,160.06,1.12,06:10:00,18:24:00
1474181103,9/17/2016 12:00:00 AM,20:45:03,1.26,53,30.48,82,170.31,5.62,06:10:00,18:24:00
1474180804,9/17/2016 12:00:00 AM,20:40:04,1.26,53,30.48,81,135.26,3.37,06:10:00,18:24:00
1474180505,9/17/2016 12:00:00 AM,20:35:05,1.28,53,30.48,80,144.54,6.75,06:10:00,18:24:00
1474180205,9/17/2016 12:00:00 AM,20:30:05,1.22,53,30.48,81,147.36,6.75,06:10:00,18:24:00
1474179907,9/17/2016 12:00:00 AM,20:25:07,1.23,53,30.48,81,154.88,5.62,06:10:00,18:24:00
1474179610,9/17/2016 12:00:00 AM,20:20:10,1.25,53,30.48,81,173.24,4.5,06:10:00,18:24:00
1474179304,9/17/2016 12:00:00 AM,20:15:04,1.24,53,30.48,80,130.3,5.62,06:10:00,18:24:00
1474179005,9/17/2016 12:00:00 AM,20:10:05,1.22,53,30.48,79,127.48,5.62,06:10:00,18:24:00
1474178706,9/17/2016 12:00:00 AM,20:05:06,1.23,53,30.47,79,129.02,6.75,06:10:00,18:24:00
1474178404,9/17/2016 12:00:00 AM,20:00:04,1.25,53,30.47,79,100.27,2.25,06:10:00,18:24:00
1474178106,9/17/2016 12:00:00 AM,19:55:06,1.26,53,30.47,79,134.43,3.37,06:10:00,18:24:00
1474177809,9/17/2016 12:00:00 AM,19:50:09,1.23,53,30.47,79,119.61,2.25,06:10:00,18:24:00
1474177504,9/17/2016 12:00:00 AM,19:45:04,1.25,54,30.47,79,146.69,7.87,06:10:00,18:24:00
1474177205,9/17/2016 12:00:00 AM,19:40:05,1.27,54,30.47,78,147.58,6.75,06:10:00,18:24:00
1474176906,9/17/2016 12:00:00 AM,19:35:06,1.25,54,30.47,77,118.44,3.37,06:10:00,18:24:00
1474176608,9/17/2016 12:00:00 AM,19:30:08,1.24,54,30.47,78,140.91,5.62,06:10:00,18:24:00
1474176305,9/17/2016 12:00:00 AM,19:25:05,1.25,54,30.47,77,117.56,6.75,06:10:00,18:24:00
1474176008,9/17/2016 12:00:00 AM,19:20:08,1.22,54,30.46,77,160.87,5.62,06:10:00,18:24:00
1474175704,9/17/2016 12:00:00 AM,19:15:04,1.22,54,30.46,76,129.59,5.62,06:10:00,18:24:00
1474175407,9/17/2016 12:00:00 AM,19:10:07,1.24,54,30.46,78,133.93,4.5,06:10:00,18:24:00
1474175106,9/17/2016 12:00:00 AM,19:05:06,1.24,54,30.47,79,133.82,4.5,06:10:00,18:24:00
1474174807,9/17/2016 12:00:00 AM,19:00:07,1.2,54,30.47,78,155.36,3.37,06:10:00,18:24:00
1474174503,9/17/2016 12:00:00 AM,18:55:03,1.23,54,30.46,78,161.8,2.25,06:10:00,18:24:00
1474174206,9/17/2016 12:00:00 AM,18:50:06,1.27,54,30.46,78,106.41,4.5,06:10:00,18:24:00
1474173906,9/17/2016 12:00:00 AM,18:45:06,1.2,54,30.46,80,119.93,4.5,06:10:00,18:24:00
1474173608,9/17/2016 12:00:00 AM,18:40:08,1.28,55,30.46,84,135.37,9,06:10:00,18:24:00
1474173303,9/17/2016 12:00:00 AM,18:35:03,1.2,55,30.46,83,134.74,5.62,06:10:00,18:24:00
1474173004,9/17/2016 12:00:00 AM,18:30:04,1.46,55,30.46,85,135.56,5.62,06:10:00,18:24:00
1474172705,9/17/2016 12:00:00 AM,18:25:05,2.28,55,30.46,85,144.24,5.62,06:10:00,18:24:00
1474172402,9/17/2016 12:00:00 AM,18:20:02,3.41,55,30.46,83,94.68,6.75,06:10:00,18:24:00
1474172106,9/17/2016 12:00:00 AM,18:15:06,7.25,55,30.46,81,118.69,7.87,06:10:00,18:24:00
1474171808,9/17/2016 12:00:00 AM,18:10:08,11.45,56,30.46,82,109.54,7.87,06:10:00,18:24:00
1474171504,9/17/2016 12:00:00 AM,18:05:04,15.18,56,30.46,81,131.78,3.37,06:10:00,18:24:00
1474171205,9/17/2016 12:00:00 AM,18:00:05,19.87,56,30.46,80,156.36,5.62,06:10:00,18:24:00
1474170903,9/17/2016 12:00:00 AM,17:55:03,25.21,57,30.46,79,92.22,3.37,06:10:00,18:24:00
1474170605,9/17/2016 12:00:00 AM,17:50:05,33.82,57,30.46,80,91.69,6.75,06:10:00,18:24:00
1474170307,9/17/2016 12:00:00 AM,17:45:07,51.79,57,30.46,79,108.55,5.62,06:10:00,18:24:00
1474170007,9/17/2016 12:00:00 AM,17:40:07,67.32,57,30.45,79,136.6,7.87,06:10:00,18:24:00
1474169706,9/17/2016 12:00:00 AM,17:35:06,89.96,57,30.45,78,65.17,2.25,06:10:00,18:24:00
1474169404,9/17/2016 12:00:00 AM,17:30:04,126.24,57,30.45,78,55.96,2.25,06:10:00,18:24:00
1474169103,9/17/2016 12:00:00 AM,17:25:03,133.58,58,30.45,77,87.38,5.62,06:10:00,18:24:00
1474168806,9/17/2016 12:00:00 AM,17:20:06,126.62,58,30.45,76,89.96,4.5,06:10:00,18:24:00
1474168505,9/17/2016 12:00:00 AM,17:15:05,177.51,58,30.45,76,159.01,3.37,06:10:00,18:24:00
1474168208,9/17/2016 12:00:00 AM,17:10:08,170.24,58,30.45,77,95.83,3.37,06:10:00,18:24:00
1474167903,9/17/2016 12:00:00 AM,17:05:03,178.18,58,30.45,81,86.74,6.75,06:10:00,18:24:00
1474167606,9/17/2016 12:00:00 AM,17:00:06,176.57,58,30.45,82,132.58,5.62,06:10:00,18:24:00
1474167307,9/17/2016 12:00:00 AM,16:55:07,247.31,58,30.45,81,134.84,5.62,06:10:00,18:24:00
1474167002,9/17/2016 12:00:00 AM,16:50:02,191.76,57,30.45,84,78.73,3.37,06:10:00,18:24:00
1474166704,9/17/2016 12:00:00 AM,16:45:04,204.5,57,30.45,87,80.47,9,06:10:00,18:24:00
1474166405,9/17/2016 12:00:00 AM,16:40:05,200.14,58,30.45,89,46.77,7.87,06:10:00,18:24:00
1474166106,9/17/2016 12:00:00 AM,16:35:06,202.15,58,30.45,90,53.38,9,06:10:00,18:24:00
1474165802,9/17/2016 12:00:00 AM,16:30:02,211.67,58,30.45,85,93.27,6.75,06:10:00,18:24:00
1474165508,9/17/2016 12:00:00 AM,16:25:08,224.02,58,30.45,86,84.37,7.87,06:10:00,18:24:00
1474165204,9/17/2016 12:00:00 AM,16:20:04,242.95,59,30.45,87,78.12,6.75,06:10:00,18:24:00
1474164905,9/17/2016 12:00:00 AM,16:15:05,256.24,59,30.45,83,98.01,4.5,06:10:00,18:24:00
1474164605,9/17/2016 12:00:00 AM,16:10:05,295.8,59,30.45,84,52.53,4.5,06:10:00,18:24:00
1474164303,9/17/2016 12:00:00 AM,16:05:03,398.47,59,30.45,82,41.44,7.87,06:10:00,18:24:00
1474164006,9/17/2016 12:00:00 AM,16:00:06,344.46,59,30.45,86,73.53,9,06:10:00,18:24:00
1474163704,9/17/2016 12:00:00 AM,15:55:04,371.29,59,30.45,83,76.99,5.62,06:10:00,18:24:00
1474163402,9/17/2016 12:00:00 AM,15:50:02,357.99,59,30.45,84,74.5,4.5,06:10:00,18:24:00
1474163102,9/17/2016 12:00:00 AM,15:45:02,362.31,59,30.45,83,34.16,2.25,06:10:00,18:24:00
1474162805,9/17/2016 12:00:00 AM,15:40:05,361.57,60,30.45,85,65.33,3.37,06:10:00,18:24:00
1474162505,9/17/2016 12:00:00 AM,15:35:05,384.05,60,30.45,83,50.2,4.5,06:10:00,18:24:00
1474162203,9/17/2016 12:00:00 AM,15:30:03,448.99,60,30.45,85,37.33,7.87,06:10:00,18:24:00
1474161907,9/17/2016 12:00:00 AM,15:25:07,465.01,60,30.45,84,54.27,6.75,06:10:00,18:24:00
1474161606,9/17/2016 12:00:00 AM,15:20:06,443.25,60,30.45,84,78.41,6.75,06:10:00,18:24:00
1474161303,9/17/2016 12:00:00 AM,15:15:03,556.76,60,30.45,86,48.97,9,06:10:00,18:24:00
1474161009,9/17/2016 12:00:00 AM,15:10:09,593.34,60,30.45,87,316.04,2.25,06:10:00,18:24:00
1474160706,9/17/2016 12:00:00 AM,15:05:06,556.8,59,30.45,87,77.79,6.75,06:10:00,18:24:00
1474160402,9/17/2016 12:00:00 AM,15:00:02,533.43,59,30.45,88,359.92,4.5,06:10:00,18:24:00
1474160108,9/17/2016 12:00:00 AM,14:55:08,544.55,59,30.45,90,44.75,6.75,06:10:00,18:24:00
1474159808,9/17/2016 12:00:00 AM,14:50:08,470.02,59,30.45,90,42.26,2.25,06:10:00,18:24:00
1474159505,9/17/2016 12:00:00 AM,14:45:05,437.79,59,30.45,90,43.56,11.25,06:10:00,18:24:00
1474159205,9/17/2016 12:00:00 AM,14:40:05,417.91,59,30.46,90,15.34,4.5,06:10:00,18:24:00
1474158903,9/17/2016 12:00:00 AM,14:35:03,423.66,59,30.45,91,73.64,7.87,06:10:00,18:24:00
1474158606,9/17/2016 12:00:00 AM,14:30:06,441.82,59,30.46,90,51.65,10.12,06:10:00,18:24:00
1474158305,9/17/2016 12:00:00 AM,14:25:05,467.81,59,30.46,91,37.7,6.75,06:10:00,18:24:00
1474158006,9/17/2016 12:00:00 AM,14:20:06,458.11,59,30.46,91,20.24,9,06:10:00,18:24:00
1474157704,9/17/2016 12:00:00 AM,14:15:04,506.58,59,30.46,89,130.79,3.37,06:10:00,18:24:00
1474157405,9/17/2016 12:00:00 AM,14:10:05,539.97,60,30.46,91,138.84,9,06:10:00,18:24:00
1474157104,9/17/2016 12:00:00 AM,14:05:04,602.96,60,30.46,91,78.06,6.75,06:10:00,18:24:00
1474156810,9/17/2016 12:00:00 AM,14:00:10,622.34,59,30.46,91,59.62,10.12,06:10:00,18:24:00
1474156505,9/17/2016 12:00:00 AM,13:55:05,584.23,60,30.46,91,73.54,3.37,06:10:00,18:24:00
1474156204,9/17/2016 12:00:00 AM,13:50:04,590.95,60,30.46,91,78.04,10.12,06:10:00,18:24:00
1474155904,9/17/2016 12:00:00 AM,13:45:04,574.88,60,30.46,89,13.71,3.37,06:10:00,18:24:00
1474155607,9/17/2016 12:00:00 AM,13:40:07,589.97,60,30.46,88,54.18,5.62,06:10:00,18:24:00
1474155302,9/17/2016 12:00:00 AM,13:35:02,692.36,60,30.47,90,95.49,9,06:10:00,18:24:00
1474155004,9/17/2016 12:00:00 AM,13:30:04,770.26,60,30.47,88,32.4,13.5,06:10:00,18:24:00
1474154705,9/17/2016 12:00:00 AM,13:25:05,772.43,60,30.47,90,105.26,3.37,06:10:00,18:24:00
1474154434,9/17/2016 12:00:00 AM,13:20:34,780.3,60,30.47,90,64.71,9,06:10:00,18:24:00
1474154428,9/17/2016 12:00:00 AM,13:20:28,780.69,60,30.47,90,24.23,11.25,06:10:00,18:24:00
1474153804,9/17/2016 12:00:00 AM,13:10:04,670.39,59,30.47,93,57.12,3.37,06:10:00,18:24:00
1474153509,9/17/2016 12:00:00 AM,13:05:09,733.33,59,30.47,93,41.13,7.87,06:10:00,18:24:00
1474153205,9/17/2016 12:00:00 AM,13:00:05,586.3,59,30.47,93,52.99,4.5,06:10:00,18:24:00
1474152903,9/17/2016 12:00:00 AM,12:55:03,588.75,59,30.47,92,4.34,10.12,06:10:00,18:24:00
1474152602,9/17/2016 12:00:00 AM,12:50:02,782.21,59,30.47,93,75.96,9,06:10:00,18:24:00
1474152307,9/17/2016 12:00:00 AM,12:45:07,714.25,59,30.48,92,32.05,9,06:10:00,18:24:00
1474152008,9/17/2016 12:00:00 AM,12:40:08,755.93,59,30.48,92,354.86,5.62,06:10:00,18:24:00
1474151705,9/17/2016 12:00:00 AM,12:35:05,724.16,59,30.48,93,107.81,7.87,06:10:00,18:24:00
1474151406,9/17/2016 12:00:00 AM,12:30:06,719.45,59,30.48,93,93.47,10.12,06:10:00,18:24:00
1474151105,9/17/2016 12:00:00 AM,12:25:05,805.97,59,30.48,94,14.91,7.87,06:10:00,18:24:00
1474150804,9/17/2016 12:00:00 AM,12:20:04,595.22,58,30.48,95,74.57,10.12,06:10:00,18:24:00
1474150504,9/17/2016 12:00:00 AM,12:15:04,899.44,58,30.48,98,37.01,5.62,06:10:00,18:24:00
1474150208,9/17/2016 12:00:00 AM,12:10:08,673.68,58,30.49,98,347.88,4.5,06:10:00,18:24:00
1474149908,9/17/2016 12:00:00 AM,12:05:08,720.55,58,30.48,99,30.71,1.12,06:10:00,18:24:00
1474149607,9/17/2016 12:00:00 AM,12:00:07,673.09,58,30.48,99,0.62,4.5,06:10:00,18:24:00
1474149309,9/17/2016 12:00:00 AM,11:55:09,630.88,57,30.48,100,118.57,5.62,06:10:00,18:24:00
1474149007,9/17/2016 12:00:00 AM,11:50:07,674.71,57,30.48,100,39.81,6.75,06:10:00,18:24:00
1474148703,9/17/2016 12:00:00 AM,11:45:03,633.13,57,30.49,101,116.64,6.75,06:10:00,18:24:00
1474148407,9/17/2016 12:00:00 AM,11:40:07,526.78,57,30.49,100,89.28,5.62,06:10:00,18:24:00
1474148105,9/17/2016 12:00:00 AM,11:35:05,524.72,57,30.49,100,74.94,6.75,06:10:00,18:24:00
1474147802,9/17/2016 12:00:00 AM,11:30:02,516.3,57,30.49,100,68.5,9,06:10:00,18:24:00
1474147504,9/17/2016 12:00:00 AM,11:25:04,431.58,57,30.49,100,356.31,4.5,06:10:00,18:24:00
1474147217,9/17/2016 12:00:00 AM,11:20:17,363.03,57,30.49,100,30.55,6.75,06:10:00,18:24:00
1474146904,9/17/2016 12:00:00 AM,11:15:04,337.35,58,30.49,100,9.02,3.37,06:10:00,18:24:00
1474146606,9/17/2016 12:00:00 AM,11:10:06,359.19,57,30.49,100,42.28,2.25,06:10:00,18:24:00
1474146308,9/17/2016 12:00:00 AM,11:05:08,273.75,58,30.49,100,86.2,4.5,06:10:00,18:24:00
1474146007,9/17/2016 12:00:00 AM,11:00:07,332.31,58,30.49,100,121.78,4.5,06:10:00,18:24:00
1474145704,9/17/2016 12:00:00 AM,10:55:04,323.7,57,30.49,98,54.27,2.25,06:10:00,18:24:00
1474145405,9/17/2016 12:00:00 AM,10:50:05,235.13,58,30.49,98,63.91,6.75,06:10:00,18:24:00
1474145108,9/17/2016 12:00:00 AM,10:45:08,408.85,59,30.49,97,308.45,1.12,06:10:00,18:24:00
1474144807,9/17/2016 12:00:00 AM,10:40:07,342.9,59,30.49,96,65.12,13.5,06:10:00,18:24:00
1474144503,9/17/2016 12:00:00 AM,10:35:03,418.93,59,30.49,94,18.85,1.12,06:10:00,18:24:00
1474144205,9/17/2016 12:00:00 AM,10:30:05,599,59,30.49,94,103.71,5.62,06:10:00,18:24:00
1474143908,9/17/2016 12:00:00 AM,10:25:08,422.37,60,30.5,94,148.79,5.62,06:10:00,18:24:00
1474143606,9/17/2016 12:00:00 AM,10:20:06,630.07,59,30.49,96,129.85,10.12,06:10:00,18:24:00
1474143305,9/17/2016 12:00:00 AM,10:15:05,629.39,58,30.49,98,119.03,13.5,06:10:00,18:24:00
1474143006,9/17/2016 12:00:00 AM,10:10:06,345.57,58,30.49,99,134.9,9,06:10:00,18:24:00
1474142710,9/17/2016 12:00:00 AM,10:05:10,701.29,58,30.49,101,75.62,6.75,06:10:00,18:24:00
1474142402,9/17/2016 12:00:00 AM,10:00:02,855.52,58,30.49,101,52.15,4.5,06:10:00,18:24:00
1474142105,9/17/2016 12:00:00 AM,09:55:05,715.81,58,30.49,102,67.35,16.87,06:10:00,18:24:00
1474141806,9/17/2016 12:00:00 AM,09:50:06,839.12,57,30.49,102,78.52,7.87,06:10:00,18:24:00
1474141503,9/17/2016 12:00:00 AM,09:45:03,657.51,56,30.49,101,142.39,9,06:10:00,18:24:00
1474141204,9/17/2016 12:00:00 AM,09:40:04,591.29,56,30.49,101,161.71,4.5,06:10:00,18:24:00
1474140904,9/17/2016 12:00:00 AM,09:35:04,405.47,56,30.49,101,94.69,3.37,06:10:00,18:24:00
1474140606,9/17/2016 12:00:00 AM,09:30:06,455.61,56,30.49,101,75.4,3.37,06:10:00,18:24:00
1474140305,9/17/2016 12:00:00 AM,09:25:05,369.63,56,30.49,101,27.98,4.5,06:10:00,18:24:00
1474140004,9/17/2016 12:00:00 AM,09:20:04,278.09,56,30.49,101,69.88,4.5,06:10:00,18:24:00
1474139707,9/17/2016 12:00:00 AM,09:15:07,510.67,56,30.49,101,12.39,3.37,06:10:00,18:24:00
1474139408,9/17/2016 12:00:00 AM,09:10:08,313.24,56,30.49,101,94.01,6.75,06:10:00,18:24:00
1474139106,9/17/2016 12:00:00 AM,09:05:06,262.44,56,30.49,101,151.61,3.37,06:10:00,18:24:00
1474138810,9/17/2016 12:00:00 AM,09:00:10,329.99,56,30.49,101,61.62,4.5,06:10:00,18:24:00
1474138503,9/17/2016 12:00:00 AM,08:55:03,421.89,56,30.49,101,51.5,5.62,06:10:00,18:24:00
1474138203,9/17/2016 12:00:00 AM,08:50:03,499.08,56,30.49,101,98.48,11.25,06:10:00,18:24:00
1474137907,9/17/2016 12:00:00 AM,08:45:07,427.99,56,30.49,101,121.28,4.5,06:10:00,18:24:00
1474137614,9/17/2016 12:00:00 AM,08:40:14,379.05,56,30.49,101,117.67,5.62,06:10:00,18:24:00
1474137304,9/17/2016 12:00:00 AM,08:35:04,380.02,55,30.48,101,43.94,6.75,06:10:00,18:24:00
